"Step","Subsection","Problem ID","Problem","Completed","Revision","Difficulty","Problem URL","TUF Plus Solve URL","TUF Plus Editorial URL","Article URL","YouTube URL","Practice URL","Other Resources"
"Recursion [PatternWise]","Get a Strong Hold","2862","Recursive Implementation of atoi()","No","No","Medium","https://takeuforward.org/data-structure/recursive-implementation-of-atoi","https://takeuforward.org/plus/dsa/problems/string-to-integer-atoi?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/string-to-integer-atoi?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/recursive-implementation-of-atoi","","https://leetcode.com/problems/string-to-integer-atoi/",""
"Recursion [PatternWise]","Get a Strong Hold","2855","Pow(x, n)","No","No","Easy","https://takeuforward.org/data-structure/implement-powxn-x-raised-to-the-power-n/","https://takeuforward.org/plus/dsa/problems/pow(x,n)?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/pow(x,n)?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/implement-powxn-x-raised-to-the-power-n/","https://youtu.be/l0YC3876qxg","https://leetcode.com/problems/powx-n/",""
"Recursion [PatternWise]","Get a Strong Hold","222","Count Good Numbers","No","No","Medium","https://takeuforward.org/data-structure/count-good-numbers","https://takeuforward.org/plus/dsa/problems/count-good-numbers?source=strivers-a2z-dsa-track","","https://takeuforward.org/data-structure/count-good-numbers","","https://leetcode.com/problems/count-good-numbers/",""
"Recursion [PatternWise]","Get a Strong Hold","2858","Sort a stack using recursion","No","No","Medium","https://takeuforward.org/data-structure/sort-a-stack","https://takeuforward.org/plus/dsa/problems/sort-a-stack?source=strivers-a2z-dsa-track","","https://takeuforward.org/data-structure/sort-a-stack","","",""
"Recursion [PatternWise]","Get a Strong Hold","901","Reverse a Stack","No","No","Medium","https://takeuforward.org/data-structure/reverse-a-stack-using-recursion","https://takeuforward.org/plus/dsa/problems/reverse-a-stack?source=strivers-a2z-dsa-track","","https://takeuforward.org/data-structure/reverse-a-stack-using-recursion","","",""
"Recursion [PatternWise]","Subsequences Pattern","493","Generate Binary Strings Without Consecutive 1s","No","No","Medium","https://takeuforward.org/data-structure/generate-all-binary-strings","https://takeuforward.org/plus/dsa/problems/generate-binary-strings-without-consecutive-1s?source=strivers-a2z-dsa-track","","https://takeuforward.org/data-structure/generate-all-binary-strings","","",""
"Recursion [PatternWise]","Subsequences Pattern","876","Generate Parentheses","No","No","Medium","https://takeuforward.org/data-structure/generate-parenthesis","https://takeuforward.org/plus/dsa/problems/generate-parentheses?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/generate-parentheses?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/generate-parenthesis","","https://leetcode.com/problems/generate-parentheses/",""
"Recursion [PatternWise]","Subsequences Pattern","878","Power Set","No","No","Medium","https://takeuforward.org/data-structure/power-set-print-all-the-possible-subsequences-of-the-string/","https://takeuforward.org/plus/dsa/problems/power-set?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/power-set?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/power-set-print-all-the-possible-subsequences-of-the-string/","https://www.youtube.com/watch?v=b7AYbpM5YrE&list=PLgUwDviBIf0p4ozDR_kJJkONnb1wdx2Ma&index=67","",""
"Recursion [PatternWise]","Subsequences Pattern","2400","Learn All Patterns of Subsequences (Theory)","No","No","Easy","https://takeuforward.org/data-structure/learn-all-patterns-of-subsequences-theory","","","https://takeuforward.org/data-structure/learn-all-patterns-of-subsequences-theory","https://www.youtube.com/watch?v=eQCS_v3bw0Q&list=PLgUwDviBIf0rGlzIn_7rsaR2FQ5e6ZOL9&index=7","",""
"Recursion [PatternWise]","Subsequences Pattern","880","Count all subsequences with sum K","No","No","Easy","https://takeuforward.org/data-structure/count-all-subsequences-with-sum-k","https://takeuforward.org/plus/dsa/problems/count-all-subsequences-with-sum-k?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/count-all-subsequences-with-sum-k?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/count-all-subsequences-with-sum-k","","",""
"Recursion [PatternWise]","Subsequences Pattern","879","Check if there exists a subsequence with sum K","No","No","Easy","https://takeuforward.org/data-structure/check-if-there-exists-a-subsequence-with-sum-k","https://takeuforward.org/plus/dsa/problems/check-if-there-exists-a-subsequence-with-sum-k?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/check-if-there-exists-a-subsequence-with-sum-k?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/check-if-there-exists-a-subsequence-with-sum-k","","",""
"Recursion [PatternWise]","Subsequences Pattern","864","Combination Sum","No","No","Medium","https://takeuforward.org/data-structure/combination-sum-1/","https://takeuforward.org/plus/dsa/problems/combination-sum?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/combination-sum?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/combination-sum-1/","https://www.youtube.com/watch?v=OyZFFqQtu98&list=PLgUwDviBIf0p4ozDR_kJJkONnb1wdx2Ma&index=49","https://leetcode.com/problems/combination-sum/",""
"Recursion [PatternWise]","Subsequences Pattern","865","Combination Sum II","No","No","Medium","https://takeuforward.org/data-structure/combination-sum-ii-find-all-unique-combinations/","https://takeuforward.org/plus/dsa/problems/combination-sum-ii?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/combination-sum-ii?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/combination-sum-ii-find-all-unique-combinations/","https://www.youtube.com/watch?v=G1fRTGRxXU8&list=PLgUwDviBIf0p4ozDR_kJJkONnb1wdx2Ma&index=50","https://leetcode.com/problems/combination-sum-ii/",""
"Recursion [PatternWise]","Subsequences Pattern","867","Subsets I","No","No","Medium","https://takeuforward.org/data-structure/subset-sum-sum-of-all-subsets/","https://takeuforward.org/plus/dsa/problems/subsets-i?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/subsets-i?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/subset-sum-sum-of-all-subsets/","https://www.youtube.com/watch?v=rYkfBRtMJr8&list=PLgUwDviBIf0p4ozDR_kJJkONnb1wdx2Ma&index=52","",""
"Recursion [PatternWise]","Subsequences Pattern","868","Subsets II","No","No","Medium","https://takeuforward.org/data-structure/subset-ii-print-all-the-unique-subsets/","https://takeuforward.org/plus/dsa/problems/subsets-ii?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/subsets-ii?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/subset-ii-print-all-the-unique-subsets/","https://www.youtube.com/watch?v=RIn3gOkbhQE&list=PLgUwDviBIf0p4ozDR_kJJkONnb1wdx2Ma&index=53","https://leetcode.com/problems/subsets-ii/",""
"Recursion [PatternWise]","Subsequences Pattern","866","Combination Sum III","No","No","Medium","https://takeuforward.org/data-structure/combination-sum-iii","https://takeuforward.org/plus/dsa/problems/combination-sum-iii?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/combination-sum-iii?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/combination-sum-iii","","https://leetcode.com/problems/combination-sum-iii/",""
"Recursion [PatternWise]","Subsequences Pattern","875","Letter Combinations of a Phone Number","No","No","Hard","https://takeuforward.org/data-structure/letter-combinations-of-a-phone-number","https://takeuforward.org/plus/dsa/problems/letter-combinations-of-a-phone-number?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/letter-combinations-of-a-phone-number?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/letter-combinations-of-a-phone-number","","https://leetcode.com/problems/letter-combinations-of-a-phone-number/",""
"Recursion [PatternWise]","Trying out all Combos / Hard","871","Palindrome partitioning","No","No","Hard","","https://takeuforward.org/plus/dsa/problems/palindrome-partitioning?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/palindrome-partitioning?tab=editorial&source=strivers-a2z-dsa-track","","https://youtu.be/_H8V5hJUGd0","",""
"Recursion [PatternWise]","Trying out all Combos / Hard","874","Word Search","No","No","Hard","https://takeuforward.org/data-structure/word-search-leetcode/","https://takeuforward.org/plus/dsa/problems/word-search?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/word-search?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/word-search-leetcode/","","https://leetcode.com/problems/word-search/",""
"Recursion [PatternWise]","Trying out all Combos / Hard","870","N Queen","No","No","Hard","https://takeuforward.org/data-structure/n-queen-problem-return-all-distinct-solutions-to-the-n-queens-puzzle/","https://takeuforward.org/plus/dsa/problems/n-queen?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/n-queen?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/n-queen-problem-return-all-distinct-solutions-to-the-n-queens-puzzle/","https://www.youtube.com/watch?v=i05Ju7AftcM&list=PLgUwDviBIf0p4ozDR_kJJkONnb1wdx2Ma&index=57","https://leetcode.com/problems/n-queens/",""
"Recursion [PatternWise]","Trying out all Combos / Hard","872","Rat in a Maze","No","No","Hard","https://takeuforward.org/data-structure/rat-in-a-maze/","https://takeuforward.org/plus/dsa/problems/rat-in-a-maze?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/rat-in-a-maze?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/rat-in-a-maze/","https://www.youtube.com/watch?v=bLGZhJlt4y0&list=PLgUwDviBIf0p4ozDR_kJJkONnb1wdx2Ma&index=60","",""
"Recursion [PatternWise]","Trying out all Combos / Hard","4","Word Break","No","No","Medium","","https://takeuforward.org/plus/dsa/problems/word-break?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/word-break?tab=editorial&source=strivers-a2z-dsa-track","","","",""
"Recursion [PatternWise]","Trying out all Combos / Hard","869","M Coloring Problem","No","No","Hard","https://takeuforward.org/data-structure/m-coloring-problem/","https://takeuforward.org/plus/dsa/problems/m-coloring-problem?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/m-coloring-problem?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/m-coloring-problem/","https://www.youtube.com/watch?v=wuVwUK25Rfc&list=PLgUwDviBIf0p4ozDR_kJJkONnb1wdx2Ma&index=59","",""
"Recursion [PatternWise]","Trying out all Combos / Hard","873","Sudoku Solver","No","No","Hard","https://takeuforward.org/data-structure/sudoku-solver/","https://takeuforward.org/plus/dsa/problems/sudoko-solver?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/sudoko-solver?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/sudoku-solver/","https://www.youtube.com/watch?v=FWAIf_EVUKE&list=PLgUwDviBIf0p4ozDR_kJJkONnb1wdx2Ma&index=58","https://leetcode.com/problems/sudoku-solver/",""
"Recursion [PatternWise]","Trying out all Combos / Hard","3","Expression Add Operators","No","No","Hard","https://takeuforward.org/data-structure/expression-add-operators","https://takeuforward.org/plus/dsa/problems/expression-add-operators?source=strivers-a2z-dsa-track","","https://takeuforward.org/data-structure/expression-add-operators","","https://leetcode.com/problems/expression-add-operators/",""
"Bit Manipulation [Concepts & Problems]","Learn Bit Manipulation","1155","Introduction to Bits and Tricks","No","No","Easy","https://takeuforward.org/data-structure/introduction-to-bit-manipulation-theory","https://takeuforward.org/plus/dsa/problems/introduction-to-bits-and-tricks?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/introduction-to-bits-and-tricks?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/introduction-to-bit-manipulation-theory","https://youtu.be/qQd-ViW7bfk?si=QtdNaRhHmZb08Mr8","",""
"Bit Manipulation [Concepts & Problems]","Learn Bit Manipulation","177","Check if the i-th bit is Set or Not","No","No","Easy","https://takeuforward.org/data-structure/check-if-the-i-th-bit-is-set-or-not","https://takeuforward.org/plus/dsa/problems/check-if-the-i-th-bit-is-set-or-not?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/check-if-the-i-th-bit-is-set-or-not?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/check-if-the-i-th-bit-is-set-or-not","https://youtu.be/nttpF8kwgd4?si=x9o8PsYaA2XVZ9rV","",""
"Bit Manipulation [Concepts & Problems]","Learn Bit Manipulation","171","Check if a Number is Odd or Not","No","No","Easy","https://takeuforward.org/data-structure/check-if-a-number-is-odd-or-not","https://takeuforward.org/plus/dsa/problems/check-if-a-number-is-odd-or-not?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/check-if-a-number-is-odd-or-not?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/check-if-a-number-is-odd-or-not","https://youtu.be/nttpF8kwgd4?si=x9o8PsYaA2XVZ9rV","",""
"Bit Manipulation [Concepts & Problems]","Learn Bit Manipulation","172","Check if a Number is Power of 2 or Not","No","No","Easy","https://takeuforward.org/data-structure/check-if-a-number-is-power-of-2-or-not","https://takeuforward.org/plus/dsa/problems/check-if-a-number-is-power-of-2-or-not?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/check-if-a-number-is-power-of-2-or-not?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/check-if-a-number-is-power-of-2-or-not","https://youtu.be/nttpF8kwgd4?si=x9o8PsYaA2XVZ9rV","https://leetcode.com/problems/power-of-two/",""
"Bit Manipulation [Concepts & Problems]","Learn Bit Manipulation","243","Count the Number of Set Bits","No","No","Easy","https://takeuforward.org/data-structure/count-the-number-of-set-bits","https://takeuforward.org/plus/dsa/problems/count-the-number-of-set-bits?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/count-the-number-of-set-bits?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/count-the-number-of-set-bits","https://youtu.be/nttpF8kwgd4?si=x9o8PsYaA2XVZ9rV","",""
"Bit Manipulation [Concepts & Problems]","Learn Bit Manipulation","2410","Set/Unset the rightmost unset bit","No","No","Easy","https://takeuforward.org/data-structure/set-the-rightmost-bit","","","https://takeuforward.org/data-structure/set-the-rightmost-bit","https://youtu.be/nttpF8kwgd4?si=x9o8PsYaA2XVZ9rV","",""
"Bit Manipulation [Concepts & Problems]","Learn Bit Manipulation","1005","Swap Two Numbers","No","No","Easy","https://takeuforward.org/data-structure/swap-two-numbers","https://takeuforward.org/plus/dsa/problems/swap-two-numbers?source=strivers-a2z-dsa-track","","https://takeuforward.org/data-structure/swap-two-numbers","https://youtu.be/nttpF8kwgd4?si=x9o8PsYaA2XVZ9rV","",""
